Soundfile,Left time (sec),Right time (sec),Species,
ICLISTENHF1251_20141103T220254.792Z.wav,11.21673,13.11786,FW,
ICLISTENHF1251_20141103T221254.793Z.wav,14.14448,16.04563,FW,
ICLISTENHF1251_20141103T225254.801Z.wav,41.48289,43.61217,FW,
ICLISTENHF1251_20141103T231254.803Z.wav,268.8593,281.825,BW,
ICLISTENHF1251_20141103T232254.805Z.wav,223.1558,225.5133,UN|FW,
ICLISTENHF1251_20141103T233254.808Z.wav,66.88213,68.28897,UN|HB|FS,"	"
ICLISTENHF1251_20141103T233254.808Z.wav,214.5247,216.3117,UN|FW,
ICLISTENHF1251_20141103T234254.809Z.wav,280.7984,282.6996,FW,
ICLISTENHF1251_20141103T235254.811Z.wav,37.30038,39.04943,FW,
ICLISTENHF1251_20141103T235254.811Z.wav,99.12547,100.6463,HB,
ICLISTENHF1251_20141104T000254.812Z.wav,5.01901,6.9962,FW,
ICLISTENHF1251_20141104T000254.812Z.wav,295.7414,297.7566,HB,
ICLISTENHF1251_20141104T001254.815Z.wav,3.91635,5.81749,HB,
ICLISTENHF1251_20141104T001254.815Z.wav,32.1673,34.3346,FW,
ICLISTENHF1251_20141104T002254.815Z.wav,92.81369,94.22053,FW,
ICLISTENHF1251_20141104T003254.818Z.wav,40.41825,43.15589,FW,
ICLISTENHF1251_20141104T004254.819Z.wav,19.27757,20.95057,FW,
ICLISTENHF1251_20141104T004254.819Z.wav,93.8403,95.36122,UN|FS,
ICLISTENHF1251_20141104T005254.822Z.wav,38.36502,40.38022,FW,
ICLISTENHF1251_20141104T010254.823Z.wav,64.14449,65.36122,UN|HB|FS,"	"
ICLISTENHF1251_20141104T010254.823Z.wav,67.98478,69.88593,FW,
ICLISTENHF1251_20141104T011254.825Z.wav,34.48669,36.5019,FW,
ICLISTENHF1251_20141104T012254.826Z.wav,94.94297,96.95816,FW,
ICLISTENHF1251_20141104T013254.828Z.wav,41.78707,44.63878,FW,
ICLISTENHF1251_20141104T014254.829Z.wav,24.18251,25.55133,HB,
ICLISTENHF1251_20141104T014254.829Z.wav,31.97719,33.80228,FW,
ICLISTENHF1251_20141104T015254.832Z.wav,18.36502,20.3422,HB,
ICLISTENHF1251_20141104T015254.832Z.wav,126.1977,128.441,FW,
ICLISTENHF1251_20141104T020254.834Z.wav,17.3384,19.69582,FW,
ICLISTENHF1251_20141104T020254.834Z.wav,37.3384,38.82129,HB,
ICLISTENHF1251_20141104T021254.835Z.wav,20.91255,23.38403,HB,
ICLISTENHF1251_20141104T021254.835Z.wav,172.2433,174.1825,FW,
ICLISTENHF1251_20141104T022254.836Z.wav,27.30038,30.07604,HB,
ICLISTENHF1251_20141104T022254.836Z.wav,35.43726,37.18631,FW,
ICLISTENHF1251_20141104T023254.838Z.wav,6.04563,7.60456,HB,
ICLISTENHF1251_20141104T023254.838Z.wav,257.3764,259.6197,FW,
ICLISTENHF1251_20141104T024254.841Z.wav,3.42205,5.8555,HB,
ICLISTENHF1251_20141104T024254.841Z.wav,35.39923,36.95816,FW,
ICLISTENHF1251_20141104T025254.842Z.wav,1.82509,3.91635,HB,
ICLISTENHF1251_20141104T025254.842Z.wav,32.35741,34.8289,FW,
ICLISTENHF1251_20141104T030254.844Z.wav,7.07224,9.35361,HB,
ICLISTENHF1251_20141104T030254.844Z.wav,52.96578,55.09506,FW,
ICLISTENHF1251_20141104T031254.845Z.wav,48.40304,50.64638,FW,
ICLISTENHF1251_20141104T031254.845Z.wav,252.1292,265.5133,BW,
ICLISTENHF1251_20141104T031254.845Z.wav,283.1939,284.9429,HB,
ICLISTENHF1251_20141104T032254.848Z.wav,6.5019,8.74525,FW,
ICLISTENHF1251_20141104T032254.848Z.wav,16.31179,27.52852,UN|BW,
ICLISTENHF1251_20141104T032254.848Z.wav,44.44867,46.27376,HB,
ICLISTENHF1251_20141104T033254.849Z.wav,18.51711,19.61976,HB,
ICLISTENHF1251_20141104T033254.849Z.wav,38.28897,40.34221,FW,
ICLISTENHF1251_20141104T034254.851Z.wav,24.8289,26.53992,FW,
ICLISTENHF1251_20141104T034254.851Z.wav,36.69201,38.6692,HB,
ICLISTENHF1251_20141104T035254.852Z.wav,19.27757,22.24335,FW,
ICLISTENHF1251_20141104T035254.852Z.wav,57.68061,60.38022,HB,
ICLISTENHF1251_20141104T035254.852Z.wav,59.12548,59.77186,UN|OC,
ICLISTENHF1251_20141104T040254.855Z.wav,24.29658,25.77947,FW,
ICLISTENHF1251_20141104T040254.855Z.wav,72.58555,74.60076,HB,
ICLISTENHF1251_20141104T040254.855Z.wav,77.52852,77.98478,UN|OC,
ICLISTENHF1251_20141104T041254.857Z.wav,20.4943,23.53612,FW,
ICLISTENHF1251_20141104T041254.857Z.wav,50.8365,52.62357,HB,
ICLISTENHF1251_20141104T041254.857Z.wav,159.0114,171.2927,UN|BW,
ICLISTENHF1251_20141104T042254.858Z.wav,18.55513,20.38023,FW,
ICLISTENHF1251_20141104T042254.858Z.wav,20.57034,22.12928,HB,
ICLISTENHF1251_20141104T043254.859Z.wav,10.22814,12.31939,FW,
ICLISTENHF1251_20141104T043254.859Z.wav,29.20152,30.45627,HB,
ICLISTENHF1251_20141104T044254.862Z.wav,3.9924,6.88213,HB,
ICLISTENHF1251_20141104T044254.862Z.wav,42.09125,43.68821,FW,
ICLISTENHF1251_20141104T044254.862Z.wav,121.4448,132.0912,UN|BW,
ICLISTENHF1251_20141104T045254.864Z.wav,116.0076,117.9467,FW,
ICLISTENHF1251_20141104T045254.864Z.wav,134.6768,137.2243,HB,
ICLISTENHF1251_20141104T050254.865Z.wav,7.37643,8.97337,HB,
ICLISTENHF1251_20141104T050254.865Z.wav,39.35361,41.21672,FW,
ICLISTENHF1251_20141104T050254.865Z.wav,89.92395,90.53232,UN|OC,
ICLISTENHF1251_20141104T050254.865Z.wav,277.9087,280.114,UN|HB|KW,"	"
ICLISTENHF1251_20141104T051254.868Z.wav,42.50951,45.47529,HB,
ICLISTENHF1251_20141104T052254.869Z.wav,19.69582,22.73764,HB,
ICLISTENHF1251_20141104T052254.869Z.wav,65.85551,68.89733,UN|FW,
ICLISTENHF1251_20141104T053254.871Z.wav,35.62738,37.41445,HB,
ICLISTENHF1251_20141104T054254.874Z.wav,22.12928,25.1711,HB,
ICLISTENHF1251_20141104T054254.874Z.wav,31.14068,32.12928,UN|OC,
ICLISTENHF1251_20141104T054254.874Z.wav,187.6806,190.4943,UN|FW,
ICLISTENHF1251_20141104T055254.875Z.wav,20.6844,22.62357,FW,
ICLISTENHF1251_20141104T055254.875Z.wav,113.0798,114.7528,HB,
ICLISTENHF1251_20141104T060254.877Z.wav,50.26616,52.35741,FW,
ICLISTENHF1251_20141104T060254.877Z.wav,76.61597,77.8327,HB,
ICLISTENHF1251_20141104T061254.878Z.wav,37.30038,39.46768,HB,
ICLISTENHF1251_20141104T061254.878Z.wav,67.79467,69.77186,FW,
ICLISTENHF1251_20141104T062254.881Z.wav,9.1635,11.06464,FW,
ICLISTENHF1251_20141104T063254.882Z.wav,38.25095,40.22814,HB,
ICLISTENHF1251_20141104T064254.884Z.wav,133.3079,134.6768,HB,
ICLISTENHF1251_20141104T064254.884Z.wav,212.4714,213.9923,FW,
ICLISTENHF1251_20141104T065254.887Z.wav,67.75665,69.77186,FW,
ICLISTENHF1251_20141104T070254.888Z.wav,69.23954,70.64638,HB,
ICLISTENHF1251_20141104T070254.888Z.wav,221.0266,222.6996,FW,
ICLISTENHF1251_20141104T071254.890Z.wav,128.9353,130.9885,FW,
ICLISTENHF1251_20141104T071254.890Z.wav,254.5247,257.7566,HB,
ICLISTENHF1251_20141104T072254.891Z.wav,148.2509,150.4562,FW,
ICLISTENHF1251_20141104T073254.894Z.wav,6.9962,8.63118,FW,
ICLISTENHF1251_20141104T074254.895Z.wav,30.53232,31.78707,FW,
ICLISTENHF1251_20141104T075031.779Z.wav,22.88973,24.52471,FW,
ICLISTENHF1251_20141104T080031.779Z.wav,108.7072,111.1787,UN|FW,
ICLISTENHF1251_20141104T080031.779Z.wav,259.2015,259.3916,UN|OC,
ICLISTENHF1251_20141104T081031.782Z.wav,19.27757,21.21672,FW,
ICLISTENHF1251_20141104T082031.783Z.wav,34.03041,36.0076,HB,
ICLISTENHF1251_20141104T082031.783Z.wav,37.37643,38.85932,FW,
ICLISTENHF1251_20141104T083031.786Z.wav,68.55513,68.97338,UN|OC,
ICLISTENHF1251_20141104T083031.786Z.wav,75.13308,77.3384,HB,
ICLISTENHF1251_20141104T083031.786Z.wav,277.6425,279.5817,FW,
ICLISTENHF1251_20141104T084031.788Z.wav,5.09506,6.76806,HB,
ICLISTENHF1251_20141104T084031.788Z.wav,24.90493,26.53992,UN|D,
ICLISTENHF1251_20141104T084031.788Z.wav,136.5399,138.5551,FW,
ICLISTENHF1251_20141104T084031.788Z.wav,171.4828,172.6616,HB,
ICLISTENHF1251_20141104T085031.789Z.wav,19.42966,21.71103,FW,
ICLISTENHF1251_20141104T085031.789Z.wav,103.5741,104.6768,HB,
ICLISTENHF1251_20141104T085031.789Z.wav,237.6806,239.2775,UN|D,
ICLISTENHF1251_20141104T090031.790Z.wav,40.41825,40.95057,UN|OC,
ICLISTENHF1251_20141104T090031.790Z.wav,57.87072,59.88593,FW,
ICLISTENHF1251_20141104T090031.790Z.wav,80.91255,82.58555,HB,
ICLISTENHF1251_20141104T091031.792Z.wav,9.27757,9.58175,UN|OC,
ICLISTENHF1251_20141104T091031.792Z.wav,124.3726,125.5893,HB,
ICLISTENHF1251_20141104T092031.795Z.wav,25.96958,28.327,FW,
ICLISTENHF1251_20141104T092031.795Z.wav,31.71103,32.09125,UN|OC,
ICLISTENHF1251_20141104T092031.795Z.wav,268.6691,270.114,HB,
ICLISTENHF1251_20141104T093031.796Z.wav,14.14448,16.08365,HB,
ICLISTENHF1251_20141104T093031.796Z.wav,18.44105,19.96198,FW,
ICLISTENHF1251_20141104T093031.796Z.wav,50.57034,51.02662,UN|OC,
ICLISTENHF1251_20141104T093031.796Z.wav,286.806,288.441,WSD,
ICLISTENHF1251_20141104T094031.799Z.wav,36.19772,37.07224,UN|OC,
ICLISTENHF1251_20141104T094031.799Z.wav,50.11407,51.44487,UN|WSD,      
ICLISTENHF1251_20141104T094031.799Z.wav,52.58555,54.63878,FW,
ICLISTENHF1251_20141104T094031.799Z.wav,120.3041,122.5095,HB,
ICLISTENHF1251_20141104T095031.799Z.wav,14.48669,15.89353,WSD,
ICLISTENHF1251_20141104T095031.799Z.wav,20,22.05323,HB,
ICLISTENHF1251_20141104T095031.799Z.wav,42.77567,45.5133,FW,
ICLISTENHF1251_20141104T100031.802Z.wav,35.89354,38.327,HB,
ICLISTENHF1251_20141104T100031.802Z.wav,62.73764,65.39924,FW,
ICLISTENHF1251_20141104T100031.802Z.wav,154.0684,155.7794,UN|D|WSD,"	"
ICLISTENHF1251_20141104T101031.803Z.wav,8.6882,10.07605,HB,
ICLISTENHF1251_20141104T101031.803Z.wav,28.85932,30,UN|D,
ICLISTENHF1251_20141104T101031.803Z.wav,141.1406,143.2699,FW,
ICLISTENHF1251_20141104T102031.805Z.wav,101.673,102.6235,HB,
ICLISTENHF1251_20141104T102031.805Z.wav,162.1673,163.9923,FW,
ICLISTENHF1251_20141104T102031.805Z.wav,231.2927,232.3954,UN|D,
ICLISTENHF1251_20141104T103031.806Z.wav,9.1635,11.1787,FW,
ICLISTENHF1251_20141104T103031.806Z.wav,228.441,229.6577,UN|D,
ICLISTENHF1251_20141104T104031.809Z.wav,12.01521,13.65019,FW,
ICLISTENHF1251_20141104T104031.809Z.wav,93.61217,94.90494,HB,
ICLISTENHF1251_20141104T104031.809Z.wav,250,251.1026,UN|D,
ICLISTENHF1251_20141104T105031.811Z.wav,23.53612,25.36122,FW,
ICLISTENHF1251_20141104T105031.811Z.wav,165.5133,168.0608,UN|HB,
ICLISTENHF1251_20141104T105031.811Z.wav,170.7604,172.0532,UN|D,
ICLISTENHF1251_20141104T110031.812Z.wav,86.69202,87.87072,HB,
ICLISTENHF1251_20141104T110031.812Z.wav,100.076,101.5969,FW,
ICLISTENHF1251_20141104T111031.815Z.wav,16.76805,19.5057,HB,
ICLISTENHF1251_20141104T111031.815Z.wav,39.88593,41.86311,FW,
ICLISTENHF1251_20141104T111031.815Z.wav,213.46,215.1711,UN|D,
ICLISTENHF1251_20141104T111031.815Z.wav,292.3954,292.8897,UN|OC,
ICLISTENHF1251_20141104T112031.816Z.wav,6.69202,9.61977,HB,
ICLISTENHF1251_20141104T112031.816Z.wav,66.65398,68.78327,FW,
ICLISTENHF1251_20141104T112031.816Z.wav,72.39544,73.46008,UN|OC,
ICLISTENHF1251_20141104T112031.816Z.wav,282.4996,283.0319,UN|WSD,      
ICLISTENHF1251_20141104T113031.818Z.wav,9.65779,12.28137,HB,
ICLISTENHF1251_20141104T113031.818Z.wav,34.71483,36.38783,FW,
ICLISTENHF1251_20141104T114031.821Z.wav,16.08365,18.55513,FW,
ICLISTENHF1251_20141104T114031.821Z.wav,25.36122,27.18631,HB,
ICLISTENHF1251_20141104T114031.821Z.wav,106.1597,106.9201,UN|WSD,      
ICLISTENHF1251_20141104T115031.822Z.wav,33.0038,35.51331,HB,
ICLISTENHF1251_20141104T115031.822Z.wav,52.35741,52.88972,UN|WSD,      
ICLISTENHF1251_20141104T115031.822Z.wav,95.93156,98.02281,FW,
ICLISTENHF1251_20141104T120031.823Z.wav,20.45627,22.1673,HB,
ICLISTENHF1251_20141104T120031.823Z.wav,27.64258,29.35361,WSD,
ICLISTENHF1251_20141104T120031.823Z.wav,153.1178,155.2471,FW,
ICLISTENHF1251_20141104T120031.823Z.wav,266.5018,267.0722,UN|OC,
ICLISTENHF1251_20141104T121031.825Z.wav,56.76806,59.20152,FW,
ICLISTENHF1251_20141104T121031.825Z.wav,141.0852,142.6061,HB,
ICLISTENHF1251_20141104T121031.825Z.wav,150.781,151.4654,UN|WSD,      
ICLISTENHF1251_20141104T121031.825Z.wav,269.9445,270.9711,UN|OC,
ICLISTENHF1251_20141104T122031.828Z.wav,11.78707,13.65019,FW,
ICLISTENHF1251_20141104T122031.828Z.wav,36.53991,38.55513,UN|HB|FS,"	"
ICLISTENHF1251_20141104T122031.828Z.wav,167.3384,167.5665,UN|OC,
ICLISTENHF1251_20141104T122031.828Z.wav,284.9049,287.6045,HB,
ICLISTENHF1251_20141104T123031.829Z.wav,5.24715,5.47529,UN|WSD|O,"	"
ICLISTENHF1251_20141104T123031.829Z.wav,20.60837,21.06464,UN|WSD,      
ICLISTENHF1251_20141104T123031.829Z.wav,80.4943,82.35741,FW,
ICLISTENHF1251_20141104T123031.829Z.wav,241.5969,244.4486,HB,
ICLISTENHF1251_20141104T124031.832Z.wav,4.29658,4.86692,UN|WSD,      
ICLISTENHF1251_20141104T124031.832Z.wav,21.10266,23.80228,FW,
ICLISTENHF1251_20141104T124031.832Z.wav,123.8022,125.2851,HB,
ICLISTENHF1251_20141104T125031.834Z.wav,17.8327,19.42966,FW,
ICLISTENHF1251_20141104T125031.834Z.wav,49.04943,51.3308,HB,
ICLISTENHF1251_20141104T125031.834Z.wav,58.44106,59.31558,UN|OC,
ICLISTENHF1251_20141104T125031.834Z.wav,82.12928,83.04183,UN|OC|WS,"	"
ICLISTENHF1251_20141104T130031.835Z.wav,8.09886,8.59316,UN|OC|WS,"	"
ICLISTENHF1251_20141104T130031.835Z.wav,43.26996,44.79087,HB,
ICLISTENHF1251_20141104T130031.835Z.wav,108.403,110.8745,FW,
ICLISTENHF1251_20141104T131031.836Z.wav,109.1254,110.6463,HB,
ICLISTENHF1251_20141104T131031.836Z.wav,280.6844,281.6349,UN|D,
ICLISTENHF1251_20141104T132031.838Z.wav,105.3992,106.8441,HB,
ICLISTENHF1251_20141104T133031.841Z.wav,22.58555,25.36122,HB,
ICLISTENHF1251_20141104T133031.841Z.wav,71.17871,71.48289,UN|OC|WS,"	"
ICLISTENHF1251_20141104T133031.841Z.wav,296.1216,296.73,UN|OC,
ICLISTENHF1251_20141104T134031.842Z.wav,26.69202,29.65779,HB,
ICLISTENHF1251_20141104T135031.845Z.wav,31.06464,32.28137,HB,
ICLISTENHF1251_20141104T135031.845Z.wav,73.46008,75.62738,FW,
ICLISTENHF1251_20141104T135031.845Z.wav,198.2129,198.7832,UN|OC,
ICLISTENHF1251_20141104T140031.845Z.wav,25.01901,26.46388,HB,
ICLISTENHF1251_20141104T140031.845Z.wav,36.61597,36.95816,UN|OC,
ICLISTENHF1251_20141104T140031.845Z.wav,37.03422,37.3384,UN|OC,
ICLISTENHF1251_20141104T140031.845Z.wav,52.81368,54.75285,FW,
ICLISTENHF1251_20141104T141031.848Z.wav,12.31939,13.26996,HB,
ICLISTENHF1251_20141104T141031.848Z.wav,23.68821,24.75285,HB,
ICLISTENHF1251_20141104T141031.848Z.wav,151.8631,153.8022,FW,
ICLISTENHF1251_20141104T142031.849Z.wav,13.19392,14.8289,HB,
ICLISTENHF1251_20141104T142031.849Z.wav,33.26996,34.67681,FW,
ICLISTENHF1251_20141104T142031.849Z.wav,166.0456,167.0342,UN|OC,
ICLISTENHF1251_20141104T143031.851Z.wav,17.94677,20.22814,HB,
ICLISTENHF1251_20141104T143031.851Z.wav,96.12167,96.76806,UN|OC,
ICLISTENHF1251_20141104T143031.851Z.wav,118.6692,120.7984,UN|FW,
ICLISTENHF1251_20141104T144031.854Z.wav,17.64258,19.73384,HB,
ICLISTENHF1251_20141104T144031.854Z.wav,36.88213,37.37643,UN|OC,
ICLISTENHF1251_20141104T144031.854Z.wav,96.53992,98.28897,FW,
ICLISTENHF1251_20141104T145031.855Z.wav,13.23194,15.39924,FW,
ICLISTENHF1251_20141104T145031.855Z.wav,22.81369,23.76426,HB,
ICLISTENHF1251_20141104T150031.857Z.wav,73.26995,75.28517,FW,
ICLISTENHF1251_20141104T150031.857Z.wav,129.2395,130.6083,HB,
ICLISTENHF1251_20141104T151031.858Z.wav,190.1901,191.9391,UN|FW,
ICLISTENHF1251_20141104T152031.861Z.wav,32.96578,34.48669,FW,
ICLISTENHF1251_20141104T152302.483Z.wav,31.10266,33.04183,FW,
ICLISTENHF1251_20141104T153302.486Z.wav,5.1711,5.51331,UN|OC,
ICLISTENHF1251_20141104T153302.486Z.wav,119.9619,122.1673,FW,
ICLISTENHF1251_20141104T154302.486Z.wav,30.53232,32.85171,FW,
ICLISTENHF1251_20141104T155302.489Z.wav,113.8783,115.8555,FW,
ICLISTENHF1251_20141104T160302.490Z.wav,16.31179,17.98479,FW,
ICLISTENHF1251_20141104T160302.490Z.wav,145.3992,147.0722,HB,
ICLISTENHF1251_20141104T161302.493Z.wav,13.11786,14.18251,UN|OC,
ICLISTENHF1251_20141104T161302.493Z.wav,46.88213,49.01141,FW,
ICLISTENHF1251_20141104T161302.493Z.wav,195.057,196.73,HB,
ICLISTENHF1251_20141104T162302.494Z.wav,6.92015,8.93536,FW,
ICLISTENHF1251_20141104T162302.494Z.wav,129.9619,130.8365,UN|OC,
ICLISTENHF1251_20141104T162302.494Z.wav,222.6235,224.2205,HB,
ICLISTENHF1251_20141104T163302.496Z.wav,42.73764,44.10646,HB,
ICLISTENHF1251_20141104T163302.496Z.wav,114.7908,116.768,FW,
ICLISTENHF1251_20141104T163302.496Z.wav,245.8555,246.4258,UN|OC,
ICLISTENHF1251_20141104T164302.497Z.wav,15.96958,17.60455,HB,
ICLISTENHF1251_20141104T164302.497Z.wav,172.8897,174.6387,FW,
ICLISTENHF1251_20141104T164302.497Z.wav,289.6958,290.2281,UN|OC,
ICLISTENHF1251_20141104T165302.500Z.wav,3.42205,3.9924,UN|OC,
ICLISTENHF1251_20141104T165302.500Z.wav,15.70342,17.52852,UN|FW,
ICLISTENHF1251_20141104T165302.500Z.wav,20.07605,21.63498,HB,
ICLISTENHF1251_20141104T170302.502Z.wav,45.55133,47.45247,FW,
ICLISTENHF1251_20141104T170302.502Z.wav,116.2357,117.9847,HB,
ICLISTENHF1251_20141104T171302.503Z.wav,16.76805,18.44105,FW,
ICLISTENHF1251_20141104T171302.503Z.wav,57.03422,58.82129,HB,
ICLISTENHF1251_20141104T172302.506Z.wav,7.8327,8.51711,UN|OC,
ICLISTENHF1251_20141104T172302.506Z.wav,21.36882,23.57414,UN|FW,
ICLISTENHF1251_20141104T172302.506Z.wav,184.9809,186.2357,UN|D,
ICLISTENHF1251_20141104T173302.507Z.wav,68.40304,70,FW,
ICLISTENHF1251_20141104T173302.507Z.wav,90.79848,92.01521,HB,
ICLISTENHF1251_20141104T173302.507Z.wav,183.8783,184.5627,UN|OC,
ICLISTENHF1251_20141104T174302.509Z.wav,22.28136,23.9924,HB,
ICLISTENHF1251_20141104T174302.509Z.wav,47.8327,48.55513,UN|WSD,      
ICLISTENHF1251_20141104T175302.512Z.wav,7.03422,7.79467,WSD,
ICLISTENHF1251_20141104T175302.512Z.wav,45.20913,46.92015,FW,
ICLISTENHF1251_20141104T180302.513Z.wav,4.03042,5.58934,WSD,
ICLISTENHF1251_20141104T181302.516Z.wav,35.28516,36.0076,WSD,
ICLISTENHF1251_20141104T181302.516Z.wav,100.2281,102.2053,FW,
ICLISTENHF1251_20141104T182302.517Z.wav,32.73764,33.87833,UN|WSD,      
ICLISTENHF1251_20141104T182302.517Z.wav,155.3231,157.2623,FW,
ICLISTENHF1251_20141104T183302.519Z.wav,88.44106,90.53232,FW,
ICLISTENHF1251_20141104T183302.519Z.wav,139.8098,140.9505,UN|D|WSD,"	"
ICLISTENHF1251_20141104T184302.522Z.wav,68.25095,70.45627,FW,
ICLISTENHF1251_20141104T184302.522Z.wav,187.7946,188.6311,HB,
ICLISTENHF1251_20141104T184302.522Z.wav,254.9809,255.8555,UN|D,
ICLISTENHF1251_20141104T185302.523Z.wav,71.36882,73.0038,FW,
ICLISTENHF1251_20141104T185302.523Z.wav,157.3003,158.5171,WSD,
ICLISTENHF1251_20141104T190302.525Z.wav,65.62738,67.07223,UN|SPW,      
ICLISTENHF1251_20141104T190302.525Z.wav,137.6045,140.076,FW,
ICLISTENHF1251_20141104T191302.526Z.wav,79.1635,80.95057,FW,
ICLISTENHF1251_20141104T192302.529Z.wav,231.3308,232.8897,FW,
ICLISTENHF1251_20141104T193302.530Z.wav,295.8935,296.9962,HB,
ICLISTENHF1251_20141104T194302.532Z.wav,30.95057,32.54753,FW,
ICLISTENHF1251_20141104T194302.532Z.wav,54.86692,56.12167,HB,
ICLISTENHF1251_20141104T195302.535Z.wav,79.08745,80.57033,FW,
ICLISTENHF1251_20141104T195302.535Z.wav,143.6121,145.057,HB,
ICLISTENHF1251_20141104T200302.536Z.wav,44.75285,46.65398,FW,
ICLISTENHF1251_20141104T200302.536Z.wav,84.60076,85.58934,UN|D,
ICLISTENHF1251_20141104T200302.536Z.wav,191.8631,193.6501,HB,
ICLISTENHF1251_20141104T201302.539Z.wav,128.8973,130.7604,FW,
ICLISTENHF1251_20141104T202302.540Z.wav,38.6692,39.46768,UN|D,
ICLISTENHF1251_20141104T202302.540Z.wav,283.6121,284.3346,UN|WSD,      
ICLISTENHF1251_20141104T203302.542Z.wav,10.76046,12.92776,FW,
ICLISTENHF1251_20141104T203302.542Z.wav,11.52091,12.20532,UN|WSD,      
ICLISTENHF1251_20141104T204302.545Z.wav,33.04183,33.68821,UN|OC,
ICLISTENHF1251_20141104T204302.545Z.wav,190.3802,192.3193,FW,
ICLISTENHF1251_20141104T204302.545Z.wav,263.0038,263.346,UN|WSD,      
ICLISTENHF1251_20141104T205302.546Z.wav,13.61217,14.48669,WSD,
ICLISTENHF1251_20141104T210302.549Z.wav,33.11787,33.42205,UN|WSD,      
ICLISTENHF1251_20141104T210302.549Z.wav,37.56654,38.59316,WSD,
ICLISTENHF1251_20141104T211302.549Z.wav,7.62357,7.81369,UN|WSD,      
ICLISTENHF1251_20141104T211302.549Z.wav,12.6616,12.81369,UN|OC,
ICLISTENHF1251_20141104T211302.549Z.wav,202.3193,204.3726,FW,
ICLISTENHF1251_20141104T211302.549Z.wav,237.3764,238.9353,HB,
ICLISTENHF1251_20141104T212302.552Z.wav,89.01141,89.35361,UN|OC,
ICLISTENHF1251_20141104T212302.552Z.wav,113.6882,115.6654,UN|FW,
ICLISTENHF1251_20141104T212302.552Z.wav,166.4638,166.8821,UN|WSD,      
ICLISTENHF1251_20141104T212302.552Z.wav,203.1558,204.8669,HB,
ICLISTENHF1251_20141104T213302.553Z.wav,5.96958,8.51711,HB,
ICLISTENHF1251_20141104T213302.553Z.wav,43.23194,44.90494,FW,
ICLISTENHF1251_20141104T214302.555Z.wav,22.31939,23.91635,FW,
ICLISTENHF1251_20141104T214302.555Z.wav,85.55133,87.30038,HB,
ICLISTENHF1251_20141104T215122.677Z.wav,56.31179,58.28896,FW,
ICLISTENHF1251_20141104T215122.677Z.wav,82.20532,83.91634,HB,
ICLISTENHF1251_20141104T220122.678Z.wav,4.71483,6.80608,HB,
ICLISTENHF1251_20141104T220122.678Z.wav,5.89354,7.45247,FW,
ICLISTENHF1251_20141104T221122.680Z.wav,22.58555,24.33459,HB,
ICLISTENHF1251_20141104T221122.680Z.wav,37.79468,39.92395,FW,
ICLISTENHF1251_20141104T222122.683Z.wav,47.18631,49.08745,FW,
ICLISTENHF1251_20141104T223122.684Z.wav,252.7756,254.3726,FW,
ICLISTENHF1251_20141104T223122.684Z.wav,259.3916,261.673,HB,
ICLISTENHF1251_20141104T224122.686Z.wav,173.6121,175.2091,FW,
ICLISTENHF1251_20141104T225122.687Z.wav,50.22814,52.39544,FW,
ICLISTENHF1251_20141104T225122.687Z.wav,127.6425,130.038,HB,
ICLISTENHF1251_20141104T230122.690Z.wav,41.29278,43.34601,FW,
ICLISTENHF1251_20141104T230122.690Z.wav,275.3992,276.6159,HB,
ICLISTENHF1251_20141104T231122.691Z.wav,33.76426,35.58935,HB,
ICLISTENHF1251_20141104T231122.691Z.wav,39.31558,41.36881,FW,
ICLISTENHF1251_20141104T232122.693Z.wav,9.35361,11.10266,FW,
ICLISTENHF1251_20141104T232122.693Z.wav,26.57795,28.28897,HB,
ICLISTENHF1251_20141104T233122.696Z.wav,6.04563,9.80987,UN,
ICLISTENHF1251_20141104T233122.696Z.wav,79.73383,80.30417,UN|OC,
ICLISTENHF1251_20141104T233122.696Z.wav,218.1368,218.9353,HB,
ICLISTENHF1251_20141104T233122.696Z.wav,239.0874,240.4562,UN|D|HB,      
ICLISTENHF1251_20141104T234122.697Z.wav,39.96197,41.90114,HB,
ICLISTENHF1251_20141104T234122.697Z.wav,197.1482,199.2015,FW,
ICLISTENHF1251_20141104T235122.698Z.wav,177.4904,178.2509,UN|OC,
ICLISTENHF1251_20141104T235122.698Z.wav,182.3574,184.1825,HB,
ICLISTENHF1251_20141201T000338.970Z.wav,16.19772,18.25095,FW,
ICLISTENHF1251_20141201T000338.970Z.wav,38.51711,40.76046,HB,
ICLISTENHF1251_20141201T001338.973Z.wav,158.0228,159.3536,UN|FW,
ICLISTENHF1251_20141201T001338.973Z.wav,228.8973,230.4562,UN|HB,
ICLISTENHF1251_20141201T002338.976Z.wav,7.68061,9.61977,HB,
ICLISTENHF1251_20141201T002338.976Z.wav,211.5969,213.9543,FW,
ICLISTENHF1251_20141201T003338.979Z.wav,69.31558,71.14067,HB,
ICLISTENHF1251_20141201T004338.982Z.wav,250.2281,252.1673,HB,
ICLISTENHF1251_20141201T005338.985Z.wav,42.28137,44.06844,HB,
ICLISTENHF1251_20141201T010338.988Z.wav,65.13308,67.22433,HB,
ICLISTENHF1251_20141201T010338.988Z.wav,84.06844,86.65399,UN|FW,
ICLISTENHF1251_20141201T011338.991Z.wav,254.9049,256.73,HB,
ICLISTENHF1251_20141201T012338.994Z.wav,15.74144,17.26236,HB,
